id,url,platforma,tytul,cena,zrodlo_aktualizacja,marka,model,wersja,generacja,rocznik,przebieg,paliwo,pojemnosc,moc,nadwozie,kolor,skrzynia,naped,kraj,zarejestrowany,nr_rejestracyjny,data_dodania,ostatnia_aktualizacja,first_seen,last_seen,is_active,miasto,wojewodztwo,typ_sprzedawcy,liczba_zdjec,liczba_opcji,wyposazenie,opis,kategoria
31814,https://www.otomoto.pl/dostawcze/oferta/iveco-35s18-ID6HRDTr.html,otomoto,iveco Daily,172077,2026-01-19 09:38:23,Iveco,35S18,,,2023,123757,Diesel,2998,180,Autolaweta,Biały,Automatyczna,,Polska,Tak,,2026-01-21 14:07:32,2026-01-21 14:07:35,2026-01-21 14:07:32,2026-01-21 14:07:35,1,Poznań,Wielkopolskie,Dealer,17.0,13.0,"Klimatyzacja automatyczna, ABS, ASR (kontrola trakcji), Hak/Zaczep, ESP (stabilizacja toru jazdy), Elektryczne szyby, Immobilizer, Komputer pokładowy, Wielofunkcyjna kierownica, Wspomaganie kierownicy, Radio fabryczne, Tempomat, Centralny zamek","Witamy na stronie największego autoryzowanego Dealera Iveco Grupy DBK w Polsce! Posiadamy w stałej ofercie około 50 pojazdów używanych marki Iveco. Kontakt: mail: d.niemczyk@grupadbk.com tel. Oddział DBK Poznań oferuje do sprzedaży: IVECO DAILY/JEGGER 35S18 Rok produkcji: 2023 Przebieg: 123 757 km Moc: 180 KM 3.0L DMC: 3,5 T Skrzynia biegów: Automatyczna Rozstaw osi: 4100 mm Koła tylne: Pojedyncze Cena: 139 900 zł netto Wybrane wyposażenie: - kierownica wielofunkcyjna - el. szyby - światła led - fotel kierowcy amortyzowany - klimatyzacja automatyczna - tempomat - el. lusterka - hak - wciągarka Kangaroo W cenie pojazdu oferujemy roczną gwarancję w formie ubezpieczenia kosztów napraw! Przyjmujemy w rozliczeniu pojazdy używane. Pomagamy w zorganizowaniu korzystnego finansowania. Oferujemy preferencyjne ubezpieczenie OC, AC, NNW. Prosimy o kontakt celem ustalenia dostępności danego modelu!",dostawcze
31813,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35s13-ID6HRDYA.html,otomoto,iveco Daily,33900,2026-01-19 09:56:20,Iveco,Daily 35S13,,,2014,186000,Diesel,2300,130,Furgon (blaszak),Biały,Manualna,,,,,2026-01-21 14:07:27,2026-01-21 14:07:31,2026-01-21 14:07:27,2026-01-21 14:07:31,1,Miejska Górka,Wielkopolskie,Dealer,21.0,9.0,"ABS, ASR (kontrola trakcji), Immobilizer, Centralny zamek, Elektryczne szyby, Komputer pokładowy, Tempomat, Wspomaganie kierownicy, Przesuwane drzwi",Bezwypadkowy DMC 3500 kg hak 3500 Kg 3 Osobowy Centralny zamek ABS Klimatyzacja Tempomat Wspomaganie Elektryczne szyby Elektryczne lusterka Immobilizer Komplet Dokumentacji Zadbany Auto gotowe do jazdy FAKTURA KUPUJĄCY ZWOLNIONY Z OPŁATY SKARBOWEJ MOŻLIWA SPRZEDAŻ RATALNA KONTAKT TELEFONICZNY - Dodatkowe informacje: liczba miejsc: 3 Numer oferty: AKL3KA17,dostawcze
31812,https://www.otomoto.pl/dostawcze/oferta/iveco-35c14-carrier-xarios-350-320-ID6HPCHb.html,otomoto,iveco Daily,77490,2026-01-19 10:03:00,Iveco,35C14 Carrier Xarios 350 (320),,,2017,222120,Diesel,2287,135,Chłodnia/izoterma,Biały,Manualna,,,,,2026-01-21 14:07:24,2026-01-21 14:07:27,2026-01-21 14:07:24,2026-01-21 14:07:27,1,Tarczyn,Mazowieckie,Dealer,16.0,7.0,"ABS, Centralny zamek, CD, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Czujniki parkowania","Opis NR 320 – Iveco 35C14 z zabudową izotermiczną Lecapitaine Rok produkcji: 2017 Norma EURO: 6 ⚙️ Silnik: 2287 cm³ / 100 kW ❄️ Agregat chłodniczy: Carrier Xarios 350 – zasilanie z silnika lub stacjonarnie (gniazdko 230 V) Wymiary wnętrza kontenera Długość: 3,85 m Szerokość: 1,90 m Wysokość: 1,95 m ✅ Udokumentowany przebieg ✅ Wszystkie dokumenty gotowe do rejestracji (zwolnienie z akcyzy, przegląd, ubezpieczenie, tłumaczenie dowodu) ✅ Możliwość sprawdzenia auta na dowolnej stacji diagnostycznej Dlaczego warto? Sprawdzona zabudowa izotermiczna Lecapitaine Wysokiej klasy agregat chłodniczy Carrier Xarios 350 Auto w pełni przygotowane do pracy Lokalizacja Aleja Krakowska 7, 05-555 Tarczyn Godziny otwarcia: Pon.–Pt.: 8:00 – 18:00 Sob.: 8:00 – 16:00 Kontakt Andryej: Serhii Wiktoria:",dostawcze
31811,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35c12-ID6HPPvo.html,otomoto,iveco Daily,42000,2026-01-19 10:04:00,Iveco,Daily 35C12,,,2008,286000,Diesel,2300,120,Wywrotka,Biały,Manualna,,,,,2026-01-21 14:07:21,2026-01-21 14:07:24,2026-01-21 14:07:21,2026-01-21 14:07:24,1,Stary Bostów,Świętokrzyskie,Prywatny,10.0,,,"Witam mam na sprzedaż Iveco daily 35c12 z 2008 roku na kat B w bardzo dobrym stanie. Wywrotka ma nowe opony . Pojazd jest po remoncie silnika oraz ma odświeżony wygląd. Więcej informacji udzielę przez telefon. Cena 42000zł tel: ,",dostawcze
31810,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35s18-chlodnia-izoterma-ID6Hq0jx.html,otomoto,iveco Daily,118888,2026-01-19 10:22:00,Iveco,DAILY 35S18 CHŁODNIA IZOTERMA,,,2022,147000,Diesel,2998,175,Chłodnia/izoterma,Biały,Manualna,,Polska,Tak,,2026-01-21 14:07:18,2026-01-21 14:07:21,2026-01-21 14:07:18,2026-01-21 14:07:21,1,Wilkowice,Wielkopolskie,Dealer,24.0,16.0,"ABS, ASR (kontrola trakcji), CD, Centralny zamek, Elektryczne szyby, Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Poduszka powietrzna pasażera, Radio fabryczne, Tempomat, Wspomaganie kierownicy, Wielofunkcyjna kierownica, ESP (stabilizacja toru jazdy), Bluetooth","LOKALIZACJA: 64-115 WILKOWICE , UL. POZNAŃSKA 2 , WYLOT Z LESZNA W KIERUNKU POZNANIA Zjazd z drogi ekspresowej S5 na Lipno , przy głównej krajowej drodze nr 309 . SALON JEST CZYNNY : Pn – Pt 9:00 – 17:00 Sob – 9:00 – 13:30 Nd – 10:00 – 12:30 TELEFONY DO KONTAKTU: , , , !! DZWOŃ LUB NAPISZ SMS CODZIENNIE OD 8:00 DO 20:00 NAWET W WEEKENDY I ŚWIĘTA NASZ SALON SAMOCHODÓW UŻYWANYCH PROPONUJE DLA CIEBIE PEWNY ZAKUP. WYSTAWIAM PEŁNĄ F-RĘ VAT 23 % !!! EXPORT VAT FREE !!! PYTAJ O PEŁNĄ F-RĘ VAT 23% , DOLICZYĆ VAT 23% = BRUTTO !!! PRZYJMUJEMY AUTA W ROZLICZENIU STĄD NASZA PROPOZYCJA ZAMIANY !! HISTORIA SAMOCHODU : Samochód kupiony w POLSKIM SALONIE IVECO dnia 18,03,2022r Z ROCZNIKA PRODUKCJI 2021 !!! Samochód zarejestrowany na tylko 1 WŁAŚCICIELA OD NOWOŚCI !!! Samochód w BOGATEJ wersji wyposażeniowej !!! Niniejsze ogłoszenie dotyczy samochodu IVECO DAILY 35S18 CHŁODNIA / MROŻNIA IZOTERMA 3,0 D 175 KM + 6 BIEGÓW + KLIMATYZACJA + ELEKTRYKA + TEMPOMAT !!! Historia ostatnich udokumentowanych przebiegów : * 20,03,2024r - 132 123 km - SERWIS OLEJOWY + FILTRY * 16,12,2024r - WYMIANA SPRZĘGŁA Z KOŁEM DWUMASOWYM * 17.03.2025r - 146 093 km - PRZEGLĄD TECHNICZNY Samochód jest również ciekawie wyposażony jak np : - CHŁODNIA / MROŻNIA / IZOTERMA / 4,25m - MOŻLIWOŚĆ PODŁĄCZENIA ZEWNĘTRZNEGO ZASILANIA 230V !!! - THERMO KING AGREGAT V300 MAX - MROŻNIA DO -32 STOPNI - GRZANIE DO +22 STOPNI - silnik 3,0 D 175 KM - MANUALNA SKRZYNIA 6 BIEGÓW - KLIMATYZACJA - TEMPOMAT - CITY DRIVE - poduszki powietrzne - el. szyby - el. lusterka - radio + rds + aux + usb - radio sterowane w kierownicy - regulowana kierownica - kierownica wielofunkcyjna - wspomaganie kierownicy - abs, asr - materiałowa tapicerka - podłokietnik - przyciemniane szyby - kierunkowskazy w lusterkach - halogeny - centralny zamek - domykanie c.z. od środka - ITP. WIELE INNYCH DODATKÓW WYMIARY WEWNĘTRZNE PRZESTRZENI BAGAŻOWEJ MROZNI : Długość – 4,25 m Szerokość – 2 m Wysokość – 2,1 m ŁADOWNOŚĆ – 570 kg MAKSYMALNA MASA CAŁKOWITA PRZYCZEPY – 3500 kg PROPONOWANE FORMY FINANSOWANIA POJAZDU: 1. ZAMIANA 2. LEASING - PROCEDURY UPROSZCZONE = maciej@auto-loco.pl 3. KREDYT - BEZ WPŁATY WŁASNEJ = maciej@auto-loco.pl 4. GOTÓWKA 5. PRZELEW Uproszczona procedura finansowa: kredyt, leasing, na miejscu lub online. Korzystne pakiety ubezpieczeniowe i gwarancyjne Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66, § 1. Kodeksu Cywilnego. Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia. Zapis ten został zawarty ze względu na możliwość drobnych, ludzkich pomyłek. Jeżeli zauważysz nieścisłość - napisz do nas, a niezwłoczne ją wyjaśnimy. PO6WY18 / ZCFC535C5N5462611 / 18,03,2022",dostawcze
31809,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HOa7G.html,otomoto,iveco Daily,116850,2026-01-19 10:24:00,Iveco,Daily,,,2016,293189,Diesel,3000,150,Plandeka,Biały,Manualna,,Polska,Tak,,2026-01-21 14:07:16,2026-01-21 14:07:18,2026-01-21 14:07:16,2026-01-21 14:07:18,1,Zielona Góra,Lubuskie,Dealer,15.0,15.0,"ABS, ASR (kontrola trakcji), Bluetooth, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Klimatyzacja automatyczna, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Tempomat, Regulowane zawieszenie, Wielofunkcyjna kierownica, Wspomaganie kierownicy","Dzień dobry, oferujemy do sprzedaży pojazd kupiony w naszym salonie UNI-TRUCK Zielona Góra. Jest to najmocniejsza wersja Iveco Daily 50C15 zarejestrowanego na 3.5 tony, prawo jazdy kategoria B. Samochód serwisowany w ASO, jednostronna burtofirana o długości skrzyni 5000mm. Samochód nie wymaga wkładu finansowego. Pierwszy właściciel Wymiary:  długość wew. 5 000 mm  szerokość wew. 2 250 mm  wysokość wew 2 300 mm Standard:  Rama pośrednia aluminiowa  Słupki przednie przykręcane aluminiowe  Słupki boczne wypinane 1+1 - aluminiowe  Słupki tylne przykręcane aluminiowe  Przednia ściana ze sklejki do pełnej wyskości  Burty boczne aluminiowe, anodowane , wys 400 mm , 2 szt na stronę  Burta tylna , aluminiowa, anodowana , wys. 400 mm  Dach stały  Plandeka : - jedna strona : boczna kurtyna przesuwana na szynie stalowej , zapinana na oczkach na burtach - druga strona i tył : plandeka standardowa, zapinana na oczkach na burtach kolor do ustalenia , dach biały  Stelaż plandeki aluminiowy  Deski stelaża aluminiowe 3 rzędy równo rozmieszczone  Podłoga ze sklejki wodoodpornej z powierzchnią p/poślizgową  W obrzeżu uchwyty do mocowania pasów ładunkowych 5 szt./str.  Osłony boczne p/najazdowe , aluminiowe, anodowane na wspornikach ocynkowanych  Oświetlenie wg kodeksu drogowego.  Błotniki i fartuchy p/błotne z tworzywa  Na tylnej burcie stopien wejściowy  Spojler dachowy + owiewki boczne , kolor biały Status rejestracji: zarejestrowany Badanie techniczne: aktualne Polisa OC: aktualna Numer rejestracyjny FZG58708 Pojazd IVECO/JUSAM STANISŁAWJURKOWSKI, 50C15/JU06, samochód ciężarowy, skrzynia Numer VIN, nadwozia, podwozia lub ramy ZCFC150B1H5127467 Rok produkcji 2016 Ostatni stan licznika 293 044 km Dane techniczne Pojemność silnika 2 998 cm³ Moc silnika 110 kW Norma euro EURO 6 Paliwo olej napędowy Liczba miejsc ogółem 3 Liczba miejsc siedzących 3 Masa własna pojazdu 2 800 kg Dopuszczalna ładowność 700 kg Dopuszczalna masa całkowita 3 500 kg Maks. masa całkowita przyczepy z hamulcem 3 500 kg Maks. masa całkowita przyczepy bez hamulca 750 kg Liczba osi 2 Świadectwo homologacji Dokument wygenerowany z serwisu Gov.pl To dokument informacyjny, a nie urzędowy Data wygenerowania: 10.12.2025 10:32 strona 1/4 Numer e8*2007/46*0142*06 Kategoria N1 Typ IS52CI2AA/JU Wariant CD11C1CD Wersja SG5EA2BG66CA Dokumenty Typ dokumentu dowód rejestracyjny Data wydania dokumentu 19.01.2021 Stan dokumentu odebrany Oś czasu 2016 Rok produkcji 27.01.2017 Pierwszy właściciel w Polsce (pozostał właścicielem do 12.01.2021) Właściciel: firma lub organizacja Województwo, w którym pojazd zarejestrowano: lubuskie 30.01.2017 Pierwsza rejestracja w Polsce 24.02.2020 Okresowe badanie techniczne (ważne do 30.01.2022) Wynik badania: pozytywny Numer SKP: FZG/002 Odczytany stan licznika: 98 755 km (Uwaga. Stan licznika przy badaniu technicznym gromadzimy od 2014) 12.01.2021 Zbycie pojazdu 12.01.2021 Zmiana właściciela Właściciel: osoba fizyczna Województwo, w którym pojazd zarejestrowano: lubuskie Dokument wygenerowany z serwisu Gov.pl To dokument informacyjny, a nie urzędowy Data wygenerowania: 10.12.2025 10:32 strona 2/4 08.08.2022 Okresowe badanie techniczne (ważne do 08.08.2023) Wynik badania: pozytywny Numer SKP: FZG/001/P Odczytany stan licznika: 184 957 km (Uwaga. Stan licznika przy badaniu technicznym gromadzimy od 2014) 25.11.2022 Odczyt licznika podczas kontroli drogowej Policja Odczytany stan licznika: 196 933 km (Uwaga. Stan licznika przy kontroli drogowej gromadzimy od 2020) 14.12.2022 Odczyt licznika podczas kontroli drogowej Policja Odczytany stan licznika: 199 095 km (Uwaga. Stan licznika przy kontroli drogowej gromadzimy od 2020) 21.08.2023 Okresowe badanie techniczne (ważne do 21.08.2024) Wynik badania: pozytywny Numer SKP: FZG/001/P Odczytany stan licznika: 225 781 km (Uwaga. Stan licznika przy badaniu technicznym gromadzimy od 2014) 21.08.2024 Okresowe badanie techniczne (ważne do 21.08.2025) Wynik badania: pozytywny Numer SKP: FZG/002 Odczytany stan licznika: 266 509 km (Uwaga. Stan licznika przy badaniu technicznym gromadzimy od 2014) 05.12.2025 Okresowe badanie techniczne (ważne do 05.12.2026) Wynik badania: pozytywny Numer SKP: FZG/001/P Odczytany stan licznika: 293 044 km (Uwaga. Stan licznika przy badaniu technicznym gromadzimy od 2014) 10.12.2025 Wygenerowanie raportu Dokument wygenerowany z serwisu Gov.pl To dokument informacyjny, a nie urzędowy Data wygenerowania: 10.12.2025 10:32 strona 3/4 Podsumowanie zdarzeń Właściciele (od rejestracji do wygenerowania raportu) 2 Współwłaściciele (od rejestracji do wygenerowania raportu) 0 Województwo, w którym pojazd zarejestrowano lubuskie Polisa OC aktualna Data ważności polisy 29.01.2026 Badanie techniczne aktualne Ostatni stan licznika 293 044 km",dostawcze
31808,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HPCSn.html,otomoto,iveco Daily,39000,2026-01-19 10:26:00,Iveco,Daily,,,2010,2200,Diesel,4485,95,Inne,Niebieski,Manualna,,Polska,Tak,,2026-01-21 14:07:13,2026-01-21 14:07:16,2026-01-21 14:07:13,2026-01-21 14:07:16,1,Biórków Mały,Małopolskie,Prywatny,,4.0,"Radio fabryczne, Wspomaganie kierownicy, CD, CB radio",Sprzedam ciągnik rolniczy ursus 2812.,dostawcze
31807,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HPPzd.html,otomoto,iveco Daily,16000,2026-01-19 10:28:00,Iveco,Daily,,,2010,300000,Diesel,3000,0,Furgon (blaszak),Biały,Manualna,,Polska,Tak,,2026-01-21 14:07:11,2026-01-21 14:07:13,2026-01-21 14:07:11,2026-01-21 14:07:13,1,Lewiczyn,Mazowieckie,Prywatny,10.0,,,"Oferuję do Sprzedaży Busa użytkowango, które służy mi niezawodnie do codziennego użytku w pracy. Auto jest w pelni sprawn i na bieżąco serwisowane. Chtnych zapraszam do ogladaniai Kontaktu telefonicznego . Nie odpowiadam na wiadomości",dostawcze
31806,https://www.otomoto.pl/dostawcze/oferta/iveco-35c15-ID6HHWxZ.html,otomoto,iveco Daily,51500,2026-01-19 10:31:10,Iveco,35c15,,,2015,666000,Diesel,2998,150,Kontener,Biały,Manualna,,,Tak,,2026-01-21 14:07:09,2026-01-21 14:07:11,2026-01-21 14:07:09,2026-01-21 14:07:11,1,Głogów Małopolski,Podkarpackie,Prywatny,8.0,17.0,"ABS, ASR (kontrola trakcji), CB radio, CD, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Wielofunkcyjna kierownica, Winda, Wspomaganie kierownicy, Bluetooth, Tempomat","Lekka zabudowa z laminatu (włókno szklane) - większa ładowność. Wymiary: Wysokość 214 Szerokość 202 Długość 430 Zarejestrowany w Polsce. Dobry stan techniczny - regularnie serwisowany. Pojazd jest w bieżącej eksploatacji, dlatego proszę o wcześniejsze umówienie oględzin. Możliwość wystawienia faktury VAT+23%",dostawcze
31805,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HPecv.html,otomoto,iveco Daily,55000,2026-01-19 10:33:31,Iveco,Daily,,,2016,607000,Diesel,3000,150,Kontener,Biały,Manualna,,Polska,Tak,,2026-01-21 14:07:07,2026-01-21 14:07:09,2026-01-21 14:07:07,2026-01-21 14:07:09,1,Zielona Góra,Lubuskie,Prywatny,9.0,13.0,"ASR (kontrola trakcji), Bluetooth, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Klimatyzacja automatyczna, Komputer pokładowy, Radio fabryczne, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy, Alarm, ABS",Witam Mam na sprzedaż Iveco 50C18. Jestem właścicielem od samego początku. Wszystko bylo serwisowane na bieżąco. Silnik został wymieniony na kompletnie nowy przy 250 Tyś. Km w autoryzowanym serwisie Iveco na gwarancji.(można sprawdzić w salonie). Opony praktycznie wszystkie nowe. Cena to 55 tysiecy brutto Więcej informacji udzielę telefonicznie.,dostawcze
31804,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-kontener-niskopodlogowy-4-43x2-23x2-42-sklep-foodtruck-bar-klima-koniowoz-kamper-ID6HREaK.html,otomoto,iveco Daily,87900,2026-01-19 10:37:29,Iveco,"DAILY KONTENER NISKOPODŁOGOWY 4,43x2,23x2,42 SKLEP FOODTRUCK BAR KLIMA KONIOWÓZ KAMPER",,,2020,95754,Diesel,2287,136,Specjalny,Biały,Manualna,,Polska,Tak,,2026-01-21 14:07:04,2026-01-21 14:07:07,2026-01-21 14:07:04,2026-01-21 14:07:07,1,Poręba,Śląskie,Dealer,39.0,14.0,"ABS, Bluetooth, CD, Centralny zamek, Elektryczne szyby, Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Wielofunkcyjna kierownica, Wspomaganie kierownicy, ASR (kontrola trakcji), Przesuwane drzwi","IVECO 35-140 DAILY 35S14 2,3 HPI EURO-6D DIESEL 6-BIEGÓW MANUAL ZABUDOWA KONTENER NISKOPODŁOGOWY 4,43x2,23x2,42 LAMAR LAMBOX KLIMATYZACJA DMC: 3500 KG KATEGORIA PRAWA JAZDY: ""B"". Zabudowa : kontener Niskopodłogowy Lamar Lambox – możliwość przejścia z kabiny do kontenera. Długość wewnątrz: 4,43 m. Szerokość wewnątrz: 2,23 m. Szerokość między nadkolami: 137 cm. Wysokość wewnątrz: 2,42 m. Regały kontenera lewa + prawa strona. Oświetlenie wewnątrz kontenera. Wentylacja wewnątrz kontenera. Drzwi tył + bok. Drzwi wewnętrzne przejścia z kabiny do kontenera. Możliwość demontażu regałów w środku kontenera. Możliwość montażu tylnych drzwi dwuskrzydłowych. Możliwość montażu otwieranego panelu bocznej ściany kontenera pod sklep. Zabudowa z możliwością przerobienia na : Kamper ; Food Truck ; Koniowóz ; Sklep ITP. Rodzaj pojazdu: Samochód ciężarowy. Pełne odliczenie podatku VAT. Homologacja ciężarowa. Kategoria pojazdu: N1. Liczba miejsc: 2. Masa własna: 2735 kg. Dopuszczalna ładowność: 766 kg. Dopuszczalna masa całkowita DMC: 3500 kg. Kategoria prawa jazdy: ""B"". Maksymalna masa całkowita przyczepy: ""bez hamulca: 750 kg"" ; ""z hamulcem: 3500 kg"". Rok produkcji : 2020. Data pierwszej rejestracji : 08.10.2020 rok. Pojemność silnika: 2287 cm3 Diesel. Poziom emisji spalin: EURO-6D. Moc silnika: 100 KW – 136 KM. 6-cio biegowa manualna skrzynia biegów. Liczba osi: 2. Rodzaj napędu: Oś tylna. Rozstaw osi: 4100 mm. Klimatyzacja. Poduszka powietrzna kierowcy. Wspomaganie kierownicy. Centralny zamek. Immobilizer. ABS. ASR. Komputer pokładowy. Elektryczne lusterka. Elektryczne szyby. Podgrzewane lusterka. Obrotomierz. Oryginalne Iveco Radio usb, aux + Bluetooth. Funkcja City. System Start/Stop. System automatycznego zamykania drzwi. Kolorowa kamera cofania w lusterku wewnętrznym. Klimatyzowany schowek. Termometr zewnętrzny. Zegarek. Szerokie lusterka. Kierunkowskazy w lusterkach. Wielofunkcyjna kierownica. Schowki w desce rozdzielczej. Regulacja wysokości świateł. Regulacja położenia kierownicy. Podłokietnik fotela kierowcy. Regulacja lędźwiowa fotela kierowcy. Regulacja wysokości fotela kierowcy + pasażera. Regulacja kąta nachylenia siedziska fotela kierowcy + pasażera. Regulacja wysokości pasów bezpieczeństwa. Schowki w bocznych drzwiach. Automatyczny włącznik świateł – światła jazdy dziennej. Światła boczne obrysowe. Owiewka dachowa + boczne. Tylny podest wejścia na kontener. Koła R16C. Kabina 2 osoby. Koło zapasowe. Trzecie światło stop. Atermiczne szyby. Pełna dokumentacja. Serwisowany. Przebieg samochodu: 95 754 km. Krajowy - zarejestrowany, ubezpieczony. Kupujący zwolniony z opłaty skarbowej. MOŻLIWOŚĆ SPRZEDAŻY RATALNEJ- (PROCEDURY UPROSZCZONE) - ZAMIANA, LEASING. Cena Netto. Faktura VAT. Tel. 0- lub 0- Posiadamy ponad 100 samochodów dostawczych na placu - zapraszamy do kontaktu. Zobacz nasze inne samochody na stronie internetowej: www.lukpol.otomoto.pl Przed przyjazdem prosimy o telefoniczne potwierdzenie aktualności ogłoszenia. Kontakt tel. lub Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66, § 1. Kodeksu Cywilnego. Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia. Przypominamy : Zakaz kopiowania tekstów i zdjęć z naszych ogłoszeń. Wszelkie kradzieże zdjęć i treści ogłoszenia będą zgłaszane do odpowiednich służb. Zgodnie z ustawą z 4 lutego 1994 o prawie autorskim i prawach pokrewnych (D.U. 1994/24/83) za naruszenie praw własności poprzez kopiowanie, powielanie i rozpowszechnianie przedstawionych treści bez zgody właściciela grozi grzywna oraz kara pozbawienia wolności od 6 m-cy do lat 5 (art. 115.1).",dostawcze
